product_id,month,ordered_qty,ship_qty,n_lines,n_customers
103851,2018-06-01,2,2.000,1,1
103851,2018-08-01,2,2.000,1,1
103851,2018-11-01,4,4.000,2,2
103851,2019-01-01,6,6.000,2,2
103851,2019-03-01,2,2.000,1,1
103851,2019-04-01,3,3.000,1,1
103856,2017-10-01,4,4.000,2,2
103856,2018-04-01,8,8.000,2,2
103856,2018-05-01,12,11.000,3,3
103856,2018-06-01,20,20.000,6,6
103856,2018-07-01,17,17.000,3,3
103856,2018-08-01,7,7.000,2,2
103856,2018-09-01,4,4.000,1,1
103856,2018-10-01,3,3.000,1,1
103856,2018-11-01,10,10.000,4,4
103856,2019-01-01,8,8.000,2,2
103856,2019-03-01,4,4.000,2,2
103857,2017-08-01,3,3.000,1,1
103857,2017-10-01,6,6.000,2,2
103857,2018-06-01,16,16.000,4,4
103857,2018-07-01,20,20.000,3,3
103857,2018-08-01,2,2.000,1,1
103857,2018-09-01,4,4.000,2,1
103857,2018-10-01,3,3.000,1,1
103857,2018-11-01,13,13.000,5,5
103857,2018-12-01,3,3.000,1,1
103857,2019-01-01,9,9.000,3,3
103871,2017-05-01,12,12.000,3,3
103871,2017-06-01,13,13.000,2,2
103871,2017-08-01,3,3.000,1,1
103871,2017-10-01,4,4.000,1,1
103871,2018-04-01,8,8.000,2,2
103871,2018-05-01,28,28.000,5,5
103871,2018-06-01,21,21.000,7,7
103871,2018-07-01,5,5.000,2,1
103871,2018-08-01,4,4.000,2,2
103871,2018-11-01,10,10.000,4,4
103871,2019-01-01,3,3.000,1,1
103871,2019-03-01,4,4.000,2,2
103871,2019-04-01,3,3.000,1,1
103874,2017-10-01,4,4.000,1,1
103874,2018-05-01,12,12.000,1,1
103874,2018-06-01,6,6.000,3,3
103874,2018-10-01,3,3.000,1,1
103874,2018-11-01,6,6.000,3,3
103874,2019-01-01,6,6.000,2,2
103874,2019-02-01,2,2.000,1,1
103877,2017-10-01,2,2.000,1,1
103877,2018-05-01,12,12.000,1,1
103877,2018-06-01,13,13.000,3,3
103877,2018-08-01,4,4.000,2,2
103877,2018-09-01,4,4.000,1,1
103877,2018-10-01,3,3.000,1,1
103877,2018-11-01,15,15.000,4,4
103877,2019-01-01,5,5.000,2,2
103877,2019-02-01,4,4.000,1,1
103877,2019-03-01,3,3.000,1,1
103877,2019-04-01,3,3.000,1,1
103894,2017-08-01,3,3.000,1,1
103894,2017-10-01,8,8.000,2,2
103894,2018-04-01,8,8.000,2,2
103894,2018-05-01,29,29.000,6,5
103894,2018-06-01,47,47.000,11,9
103894,2018-07-01,12,12.000,3,3
103894,2018-08-01,9,9.000,3,3
103894,2018-09-01,4,4.000,1,1
103894,2018-10-01,6,6.000,2,2
103894,2018-11-01,25,25.000,8,6
103894,2019-01-01,8,8.000,3,3
103894,2019-03-01,4,4.000,2,2
103894,2019-04-01,3,3.000,1,1
